organic,500000,34,1.3861662463104703
line,500000,34,1.1935380422850408
hex,500000,34,1.26305608086053
grid,500000,34,1.3015342908997973
organic,500000,35,1.3381446919534121
line,500000,35,1.338855716908791
hex,500000,35,1.2605374992743135
grid,500000,35,1.3005142181659597
organic,500000,36,1.2970073977026688
line,500000,36,1.2084392716127546
hex,500000,36,1.2795922736345613
grid,500000,36,1.3023750148755946
organic,500000,37,1.3930049316901456
line,500000,37,1.2033477917926383
hex,500000,37,1.2649322196629555
grid,500000,37,1.3024699939820163
organic,500000,38,1.375290119845629
line,500000,38,1.3706593810556649
hex,500000,38,1.261892860696342
grid,500000,38,1.3030614714030058
organic,500000,39,1.3681278042736102
line,500000,39,1.3268196396137417
hex,500000,39,1.2742909392529793
grid,500000,39,1.3018983396057202
organic,500000,40,1.3477795193437287
line,500000,40,1.3405215118749638
hex,500000,40,1.2539868452920206
grid,500000,40,1.3080616165135863
organic,500000,41,1.3960605129842596
line,500000,41,1.2052793787753298
hex,500000,41,1.2724138234260602
grid,500000,41,1.3035738552886973
organic,500000,42,1.3157229714780925
line,500000,42,1.2078384957397061
hex,500000,42,1.2736248535999817
grid,500000,42,1.3076428173787729
organic,500000,43,1.449726512883416
line,500000,43,1.1967965568813381
hex,500000,43,1.279488949204777
grid,500000,43,1.3039052480964548
organic,500000,44,1.3523744175292922
line,500000,44,1.2115362324106596
hex,500000,44,1.2490736959640423
grid,500000,44,1.3017322986756064
organic,500000,45,1.3127875941780804
line,500000,45,1.3018653436696892
hex,500000,45,1.2791015388228375
grid,500000,45,1.3000001467131932
organic,500000,46,1.4608363590543545
line,500000,46,1.2036118502097266
hex,500000,46,1.2582640769822162
grid,500000,46,1.3054304023375867
organic,500000,47,1.3699217935173675
line,500000,47,1.329163557988748
hex,500000,47,1.2614783580014233
grid,500000,47,1.302142916774067
organic,500000,48,1.3279621170988178
line,500000,48,1.2054340627242008
hex,500000,48,1.277787750400489
grid,500000,48,1.309396355816597
organic,500000,49,1.3272048411290567
line,500000,49,1.3232037219276325
hex,500000,49,1.2565631628988836
grid,500000,49,1.305915405923196
